id,mst,ten_nnt,dia_chi,cqt
99,3200201291,"Công Ty Cổ Phần Kadico","659 Lê Duẫn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
100,3200232074,"Công Ty Cổ Phần Cát Hưng Thịnh","Số 162 Lý Thường Kiệt, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
101,3200238439,"Công  Ty Cổ Phần  Đầu Tư Hiệp Thành - Lao Bảo","Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
102,3200263410,"Công Ty Cổ Phần Thương Mại Và Xuất Nhập Khẩu Việt Hồng Chinh","Tầng 2 số 08, Đường Phan Chu Trinh, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
103,3200283551,"Công Ty Cổ Phần Đầu Tư Cao Su S.g.s","Khu công nghiệp nam Đông hà, phường Đông lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
104,3200382009,"Công Ty Cổ Phần Bệnh Viện Đa Khoa Khải Hoàn","Số 27 Lê Qúy Đôn, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
105,3200193146-001,"Cn Công Ty Cp Nông Sản Tân Lâm Tại Hướng Hóa","Km 20 - Quốc lộ 9, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
106,3200040982-005,"Xn Chế Biến Xuất Nhập Khẩu Thủy Sản Cửa Việt","Triệu an, Huyện Triệu Phong, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
107,3200135169-001,"Cửa Hàng Sách  Văn Hoá  Phẩm  Và Thiết Bị Trường Học","25 Trần Hưng Đạo, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
108,3200040982-003,"Khách Sạn Đông Trường Sơn","Khách Sạn Đông Trường Sơn, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
109,3200040982-002,"Xí Nghiệp Gạch Ngói Tuy Nen  Đông Hà","KM 7  Quốc lộ 9 Phường 4, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
110,3200040982-001,"Xí Nghiệp Gạch Ngói Tuy Nen  Linh Đơn","Xã vĩnh hoà, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
111,3200567578,"Công Ty Cổ Phần Triệu An Quảng Trị","Khu phố 4, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
112,3200567761,"Công Ty Cổ Phần Kiến Trúc Vương Gia","09 Võ Thị Sáu, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
113,3200568395,"Công Ty Cổ Phần Núi Rồng Quảng Trị","Cụm sản xuất công nghiệp tập trung Tây Bắc Lao Bảo, Khóm Tru, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
114,3200568282,"Công Ty Cổ Phần Tuấn Lộc Quảng Trị","Khu Công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
115,3200574409,"Công Ty Cổ Phần May Quảng Trị","Số 79 đường Lê Duẩn, Phường 1, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
116,3200152132-004,"Chi Nhánh Công Ty Cổ Phần Du Lịch Quảng Trị","68 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
117,3200591468,"Công Ty Cổ Phần Đầu Tư Quảng Việt","Khu Công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
118,3200596219,"Công Ty Cổ Phần Xây Dựng Viễn Thông Việt Nam","Khu Công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
119,3200598865,"Công Ty Cổ Phần Chế Biến Tinh Bột Sắn An Thái","Thôn An Thái, Xã Cam Tuyền, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
120,3200599139,"Công Ty Cổ Phần Lộc Thiên Phú Quảng Trị","Cụm Công nghiệp Hải Chánh, Xã Hải Chánh, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
121,3200615373,"Công Ty Cổ Phần Đầu Tư Xăng Dầu Việt Lào","Km 5 + 400, Đường Điện Biên Phủ, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
122,3200628333,"Doanh Nghiệp Tư Nhân Xây Dựng Hq 379 Quảng Trị","37 Lý Thường Kiệt, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
123,3200633950,"Công Ty TNHH Vinadi","Khu phố 3, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
124,3200643081,"Công Ty TNHH Đầu Tư Xây Dựng Tổng Hợp Tấn Phát","66/7A Nguyễn Du, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
125,3200643123,"Công Ty Cổ Phần Đầu Tư Công Nghệ Môi Trường Gfc","Tầng 2, số 168 Nguyễn Du, Khu phố 5, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
126,3200643719,"Công Ty Cổ Phần Đầu Tư Nguyễn Trần Plus","Số 25 đường Phạm Đình Hổ, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
127,3200647537,"Công Ty TNHH Xây Dựng Thương Mại Và Dịch Vụ Thiên Mai","Thôn Tăng Cô, Xã A Túc (hết hiệu lực), Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
128,3200658465,"Công Ty Cổ Phần Đại Phước Quang","Số 162 Trần Hưng Đạo, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
129,3200658514,"Công Ty TNHH Heh","Tầng 3, Tòa nhà 242 Quốc lộ 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
130,3200661108,"Công Ty TNHH Xây Dựng Và Thương Mại Hiệp Hoàng Phát","Km 11, Quốc Lộ 9, Thôn Tân Trúc, Xã Cam Hiếu, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
131,3200662006,"Công Ty Cổ Phần Klg","Thôn Kim Giao, Xã Hải Dương, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
132,3200667212,"Công Ty TNHH MTV Thành Quang Vinh","Thôn Tân Sơn, Xã Tân Lập, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
133,3200667484,"Công Ty Cổ Phần Sht Quảng Trị","184 Quốc Lộ 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
134,3200669925,"Công Ty TNHH MTV Xây Dựng Miền Trung Quảng Trị","Kiệt 169 Hàm Nghi, Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
135,3200686310,"Công Ty TNHH Đại Hoàng Anh Bến Quan","Khóm 11, Thị trấn Bến Quan, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
136,3200041048,"Công Ty Xăng Dầu Quảng Trị","Số 02 Lê Lợi, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
137,0400100545-006,"Chi Nhánh Công Ty Cổ Phần Xây Lắp Thành An 96 Tại Quảng Trị","Số 34 đường Nguyễn Du, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
138,3200642377,"Công Ty TNHH Xây Dựng Thủy Điện Đakrông","Thôn TaLiêng, Xã Đa Krông, Huyện Đa Krông, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
139,1000336805-012,"Chi Nhánh Công Ty TNHH Vận Tải Thuỷ Bộ Hải Hà Tại Quảng Trị","Số 3 Lương Định Của, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
140,5500600660-001,"Chi Nhánh Công Ty TNHH Khoáng Sản Bảo Ngọc Tây Bắc Tại Quảng Trị","Thôn Xuân Lâm, Xã Triệu Nguyên, Huyện Đa Krông, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
141,3200042669,"Công Ty Cổ Phần Khoáng Sản Quảng Trị","Khóm Lao Động, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
142,3200042161,"Công Ty Cổ Phần Tân Hưng","Km 753 quốc lộ 1A Xã Cam Thanh, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
143,3200041376,"Công Ty  Cổ Phần Gạch Ngói Quảng Trị","Km 10 Quốc lộ 9, Xã Cam Hiếu, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
144,3200100303,"Công Ty TNHH Minh Hưng","Số 46 đường Lê Duẩn, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
145,3200225510,"Công Ty TNHH Phước Thành","442 Quốc lộ 9, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
146,3200258812,"Công Ty Cổ Phần Chế Biến Khoáng Sản Quảng Phú","Thôn Trúc Lâm, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
147,3200384937,"Công Ty Cổ Phần Đầu Tư Và Khoáng Sản Vico Quảng Trị","Thôn Trà Trì, Xã Hải Xuân (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
148,3200100303-001,"Trung Tâm Giao Dịch Thương Mại Dịch Vụ Chi Nhánh Lao Bảo","KM 28 Quốc lộ 9 Xã Cam thành, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
149,3200042669-001,"Xí Nghiệp Than Sạch","Trúc Lâm gio quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
150,3200042669-002,"Chi Nhánh Công Ty Cổ Phần Khoáng Sản Quảng Trị-xí Nghiệp Khai Thác Đá Scc.","Khóm Hải Nghĩa, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
151,3200460151,"Công Ty Cổ Phần Kim Tín Quảng Trị","Khu công nghiệp Quán Ngang, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
152,3200042669-003,"Chi Nhánh Công Ty Cổ Phần Khoáng Sản Quảng Trị - Xí Nghiệp Khai Thác Titan","Đường Nguyễn Du, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
153,3200042669-004,"Chi Nhánh Công Ty Cổ Phần Khoáng Sản Quảng Trị - Xí Nghiệp Nghiền Zircon Siêu Mịn","Đường Nguyễn Du, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
154,3200511208,"Công Ty Cổ Phần Kim Ngọc Thạch","Số 357 Lê Duẩn, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
155,3200508195,"Công Ty TNHH MTV Nhật Tân Tứ Hải","Đường Thanh Niên, Khu phố 4, Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
156,3200042669-005,"Chi Nhánh Công Ty Cổ Phần Khoáng Sản Quảng Trị - Xí Nghiệp Ilmenite Hoàn Nguyên","Thửa đất số 987, Khu Công nghiệp Quán Ngang, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
157,3200561449,"Công Ty Cổ Phần Khoáng Sản Lào Cai Quảng Trị","81 Lê Lợi, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
158,5800268460-006,"Chi Nhánh Công Ty TNHH Phát Triển Khoáng Sản Duy Tân Tại Tỉnh Quảng Trị","169 Quốc Lộ 9, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
159,3200042669-007,"Chi Nhánh Công Ty Cổ Phần Khoáng Sản Quảng Trị - Trung Tâm Huấn Luyện Kỹ Thuật An Toàn Lao Động","Khu Công nghiệp Quán Ngang, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
160,3200042669-006,"Chi Nhánh Công Ty Cổ Phần Khoáng Sản Quảng Trị - Xí Nghiệp Chế Biến Cát Qfico","Thôn Thủy Tú 2, Xã Vĩnh Tú, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
161,3200628943,"Công Ty Cổ Phần Khai Thác Khoáng Sản Hưng Phát Quảng Trị","Quốc lộ 1A, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
162,3200631551,"Công Ty Cổ Phần Sacha - Inchi Việt Thái","Tầng 2, số nhà 242 Quốc lộ 9, Khu phố 4, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
163,3200632097,"Công Ty TNHH International Eco Farm","Tầng 2, Tòa nhà 242 Quốc lộ 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
164,3200641905,"Công Ty TNHH MTV Nhv Quảng Trị","Khóm 6, Thị trấn Diên Sanh, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
165,3200642698,"Công Ty Cổ Phần Phát Triển Trường Sơn Đông","21 Nguyễn Đức Thuận - Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
166,3200643973,"Công Ty TNHH Goldensand","Tầng 1, số 168 Nguyễn Du, Khu phố 5, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
167,3200665127,"Công Ty TNHH Thương Mại Dịch Vụ Huế Nam","Thôn Giang Xuân Hải, Xã Trung Sơn, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
168,3200683052,"Công Ty Cổ Phần Đầu Tư Xây Dựng Thuận Sơn","Khu phố Tân Vĩnh, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
169,3200683165,"Công Ty Cổ Phần Xây Dựng Và Thực Phẩm Atc","Số 213 Lê Duẩn, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
170,3200693283,"Công Ty Cổ Phần Hiệp Phú-vico","Thôn Trà Trì, Xã Hải Xuân (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
171,3200696710,"Công Ty TNHH Trường Giang Quảng Trị","10/20 Đoàn Thị Điểm, Khu phố Lương An, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
172,3200698186,"Công Ty Cổ Phần Camimex Quảng Trị","Trại sản xuất giống thủy sản mặn lợ Cửa Tùng, Thị trấn Cửa Tùng, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
173,3200700244,"Công Ty TNHH Cát Thạch Anh Cao Cấp Vico-nsg","Thôn Trà Trì, Xã Hải Xuân (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
174,3200701544,"Công Ty TNHH Khoáng Sản Quang Sơn Đức","Số 81A đường Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
175,3200705806,"Công Ty Cổ Phần Đầu Tư Hải Lăng Cityland","10/20 Đoàn Thị Điểm, Khu phố Lương An, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
176,3200705972,"Công Ty TNHH Bất Động Sản Thủy Hải Lăng","96 Hùng Vương, Thị trấn Diên Sanh, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
177,3200706006,"Công Ty Cổ Phần Đầu Tư Phát Triển Nhà Quảng Trị","Khu phố 3, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
178,3200706038,"Công Ty TNHH Qm Hồng Phát","Số 50/1 Trương Định, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
179,3200706158,"Công Ty TNHH Sgo Resort","Khu du lịch Cửa Tùng, Thị trấn Cửa Tùng, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
180,3200706197,"Công Ty TNHH QT Hợp Lực","Số 42/22 Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
181,3200706285,"Công Ty Cổ Phần Đầu Tư & Chăn Nuôi Quảng Trị","09 Nguyễn Trãi, Thị trấn ái Tử, Huyện Triệu Phong, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
182,3200706292,"Công Ty TNHH Bình Sơn Quảng Trị","81A Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
183,3200706246,"Công Ty TNHH Đầu Tư Và Xây Dựng Bảo Phú","Kiệt 179/20/3 Lê Duẩn, Khu phố 3, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
184,3200706239,"Công Ty TNHH Đầu Tư Xây Dựng Và Dịch Vụ Tổng Hợp Thành Đạt","24/97 Lý Thường Kiệt, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
185,3200706341,"Công Ty Cổ Phần Sản Xuất Thực Phẩm Và Bao Bì Quốc Tế Ctt","Số 05 Tôn Thất Thuyết, Thị trấn Cam Lộ, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
186,3200706415,"Công Ty Cổ Phần Thương Mại - Dịch Vụ Legend Vn","Km5, Quốc lộ 1A, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
187,3200706447,"Công Ty TNHH MTV Thương Mại - Dịch Vụ Xuất Nhập Khẩu Quang Huy","Khóm Trung Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
188,3200706479,"Công Ty TNHH Hiếu Đức Quyền","Số 29 Phạm Văn Đồng, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
189,3200706567,"Công Ty Cổ Phần  Dịch Vụ Du Lịch Hải Lăng","11, Khóm 9, đường Trần Hưng Đạo, Thị trấn Diên Sanh, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
190,3200706687,"Công Ty TNHH Tổng Hợp Sao Việt","Số 215 A Quốc lộ 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
191,3200706694,"Công Ty Cổ Phần Xây Dựng Phong Hải Quảng Trị","Thôn 6, Xã Gio Hải, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
192,3200707384,"Văn Phòng Luật Sư Võ Sỹ Cầu","149 Hùng Vương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
193,3200710771,"Công Ty Cổ Phần Quảng Phát Quảng Trị","Thôn Tân Phước, Xã Hải Lâm, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
194,3200710933,"Công Ty TNHH Green Land Gia Bảo","36 Lê Duẩn, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
195,3200713317,"Văn Phòng Luật Sư Hoàng Mai Quảng Trị","số 43 Trần Đại Nghĩa, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
196,3200713412,"Công Ty TNHH MTV Trung Anh QT","Số 24 Tôn Thất Thuyết, Khu phố 6, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
197,3200688237,"Công Ty Cổ Phần Đầu Tư Và Khoáng Sản Vico Quảng Trị","Thôn Trà Trì, Xã Hải Xuân (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
198,3200141282,"Doanh Nghiệp Tư Nhân Việt Thái","Số 51 đường Hùng Vương, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
199,3200114433,"Công Ty TNHH MTV Dịch Vụ Thương Mại Nhật Anh","Số 14 Lê Duẩn, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
200,3200128179,"Công Ty TNHH Thương Mại Nam Hưng","Số 219 đường Lê Duẩn, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
201,3200121945,"Công Ty TNHH MTV QT Hiền Hoa","Số 123/27 Đinh Tiên Hoàng, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
202,3200146587,"Công Ty TNHH Tâm Thơ","Khóm 2, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
203,3200019130,"Công Ty TNHH MTV Thanh Liễu","Số 67 Lê Duẩn, Khu phố 2, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
204,3200012495,"Doanh Nghiệp Tư Nhân Tm Dv Công Thành","125 Lê Duẩn phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
205,3200010635,"Công Ty TNHH Thương Mại Kim Nguyên","Số 07 đường Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
206,3200100487,"Công Ty TNHH Thạc Thành","Thôn An Bình, Xã Cam Thanh (hết hiệu lực), Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
207,3200165519,"Công Ty TNHH Ninh Hải","156 Lê Duẩn, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
208,3200184984,"Công Ty TNHH  Thương Mại Thiên Bình","Số 124 Nguyễn Du, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
209,3200178331,"Công Ty TNHH Thăng Bình","Số nhà 37 Hùng Vương, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
210,3200177426,"Công Ty TNHH Thanh Trường","Số nhà 85 đường Nguyễn Trãi, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
211,3200200001,"Công Ty TNHH Thương Mại  Phương Nam","343 Lê Duẩn, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
212,3200225623,"Công Ty TNHH Tân Nguyên","Số 23 đường Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
213,3200227236,"Công Ty TNHH Thương Mại Hoàng Đại","km 64 QL 9, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
214,3200228705,"Công Ty TNHH Thương Mại Dịch Vụ Đức Lợi","Số 215B Nguyễn Du, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
215,3200234307,"Doanh Nghiệp Tư Nhân Điểm Hồng Nam","Số 514 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
216,3200239908,"Công Ty TNHH Ngọc Ánh","Trung chín, Lao bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
217,3200256212,"Công Ty TNHH MTV Thương Mại Và Dịch Vụ Liên Vương","Số 84B Hàm nghi, phường 5, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
218,3200271517,"Công Ty TNHH MTV Mai Linh Quảng Trị","Số 17 đường Phan Đình Giót, Khu phố Tân Vĩnh, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
219,3200293454,"Công Ty TNHH MTV Hiếu Hợp","Khu phố 1B, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
220,3200386620,"Công Ty TNHH MTV Thông Phát","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
221,3200489087,"Công Ty TNHH MTV Xuân Thịnh Phát","36A Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
222,3200573719,"Công Ty TNHH MTV Thiện Quảng","Thôn Long An, Xã Tân Long, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
223,3200625847,"Công Ty TNHH MTV Hẳng Hải Quảng Trị","127 Lê Duẩn, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
224,4201601110-011,"Chi Nhánh Công Ty Cổ Phần Sun Taxi Tại Quảng Trị","Số 378 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
225,3200644046,"Công Ty TNHH MTV Đức Lương Phát","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
