ID,MST,Ten_NNT,Dia_chi,CQT
2027,0100108688-045,Trạm Xăng Dầu Số 741 - Công ty Xăng dầu Quân Đội Khu vực 2,"Km 8B, đường Điện Biên Phủ, xã Cam Hiếu, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2028,0100108688-046,Trạm Xăng Dầu Số 683 - Công ty Xăng Dầu Quân Đội Khu vực 2,"Km 8, Quốc lộ 9, xã Cam Hiếu, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2029,0100108688-047,Trạm Xăng Dầu Số 21 - Công ty Xăng Dầu Quân Đội Khu vực 2,"Tân Vĩnh, xã Hướng Tân, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2030,0100108688-048,Trạm Xăng Dầu Số 27 - Công ty Xăng Dầu Quân Đội Khu vực 2,"Thôn Hòa Bình, xã Vĩnh Long, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2031,3200219549,Công ty Trách nhiệm hữu hạn Đóng tàu Cửa Việt,"Khu phố 3 - Thị trấn Cửa Việt, huyện Gio Linh, tỉnh Quảng Trị",Đội Thuế liên huyện Vĩnh Linh - Gio Linh
2032,3200284957,Công ty Cổ phần Khoáng sản Hiếu Giang,"Cụm công nghiệp Diên Sanh, thị trấn Diên Sanh, huyện Hải Lăng, tỉnh Quảng Trị",Đội Thuế liên huyện Triệu Hải
2033,3200276145,Công ty TNHH Một thành viên Xây dựng Đất Việt,"Khu phố 8, phường 5, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
2034,3200448203,Công ty Cổ phần Khoáng sản Thanh Tâm,"Số 110 Hùng Vương, Khu phố 4, phường 5, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
2035,3200453771,Công ty Trách nhiệm hữu hạn Một thành viên Nguyên Hà,"Thôn Thượng Phước, xã Triệu Thượng, huyện Triệu Phong, tỉnh Quảng Trị",Đội Thuế liên huyện Triệu Hải
2036,3200562273,HTX Sản xuất Vật Liệu Xây dựng và Khai Thác Cát Sạn Như Lệ,"Thôn Như Lệ, xã Hải Lệ, thị xã Quảng Trị, tỉnh Quảng Trị",Đội Thuế liên huyện Triệu Hải
2037,3200139212,Công ty Trách nhiệm hữu hạn Song Lam,"47B Lê Thế Hiếu, Phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2038,3200171456,Công ty Trách nhiệm hữu hạn Xây dựng Thương mại và Kinh doanh Tổng hợp Phi Long,"Số 21 đường Lê Duẩn, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2039,3200193273,Công ty Trách nhiệm hữu hạn Thương mại Dịch vụ Lê Dũng,"Số 29 đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2040,3200287404,Công ty Trách nhiệm hữu hạn Một thành viên Hiệp Phát,"Số 318 Quốc lộ 9, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2041,3200472340,Công ty Trách nhiệm hữu hạn Một thành viên Phước Thọ,"Số 29B Nguyễn Chí Thanh, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2042,3200484145,Công ty Trách nhiệm hữu hạn Một thành viên Bảo Anh Quảng Trị,"02 Cao Thắng - Đông Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2043,3200560702,Công ty Trách nhiệm hữu hạn Một thành viên Lâm Sản Khánh Hà,"Đường Đoàn Khuê, khu phố 2, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2044,3200578629,Công ty Trách nhiệm hữu hạn Một thành viên Dương Hưng Phát,"9/12 Lương Ngọc Quyến, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2045,3200578636,Công ty Trách nhiệm hữu hạn Một thành viên Phùng Hưng Thịnh,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2046,3200596603,Công ty Cổ phần Hào Hưng Quảng Trị,"Thôn Tân Phước, xã Hải Lâm, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2047,3200600659,Công ty Cổ phần Chế Biến Lâm sản Đồng Tâm Quảng Trị,"Thôn Ái Tử, xã Triệu ái, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2048,3200601349,Công ty Trách nhiệm hữu hạn Một thành viên Lâm sản Khánh Hân,"Khu phố 9, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2049,3200613457,Công ty Cổ phần Thái Bình Xanh,"Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2050,3200629785,Công ty Trách nhiệm hữu hạn Xuất nhập khẩu Khánh Quỳnh,"38 Hoàng Diệu, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2051,3200638684,Công ty Trách nhiệm hữu hạn Một thành viên Đức Long Tiến,"Số 127 Quốc Lộ 9, Khóm Trung Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2052,3200638941,Công ty Trách nhiệm hữu hạn Một thành viên Quang Minh Thịnh Phát,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2053,3200639790,Công ty TNHH Một thành viên Dũng Phát Huy,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2054,3200639857,Công ty TNHH Một thành viên Vương Tân Phát,"Thôn Cù Tai 2, xã A Bung, huyện Đa Krông, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2055,3200641373,Công ty Trách nhiệm hữu hạn Một thành viên Minh Nhật Trường,"Tầng 2 số 169 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2056,3100413567-001,Chi nhánh Công ty TNHH Cát Phú Quảng Bình - Quảng Trị,"Số 114 đường Trần Phú, Khu phố 1, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2057,3200645804,Công ty TNHH Một thành viên Thương mại Thanh Ninh,"Số 668 Quốc lộ 9, phường 4, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2058,3200659638,Công ty Trách nhiệm hữu hạn Một thành viên Bảo Châu Phát,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2059,3200659885,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Vila Sanmyshi,"Số 13B Ông Ích Khiêm, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2060,3200171456-002,Chi nhánh Công ty TNHH Tổng hợp Phi Long,"Số 21A Lê Duẩn, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2061,3200667420,Công ty Trách nhiệm hữu hạn QT Phát Đạt,"Số 22 đường Lê Thế Tiết, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2062,3200673199,Công ty TNHH MTV Nhất Phát Tài,"Số 67 Phan Đình Phùng, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2063,3200674481,Công ty TNHH Một thành viên PB Nhã Khanh,"Đường Nguyễn Du nối dài, Khu phố 8, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2064,3200675887,Công ty TNHH MTV LB Nhật Minh,"Số 154 Lê Thế Tiết, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2065,3200676249,Công ty TNHH MTV Từ Vũ,"Tầng 2 số nhà 50/1 Trương Định, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2066,3200680823,Công ty Trách nhiệm hữu hạn Một thành viên Bình Minh Quảng Trị,"Số nhà 128 Trần Hưng Đạo, Khu phố 3, phường 3, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2067,3200684088,Công ty Trách nhiệm hữu hạn Một thành viên 131 Lao Bảo,"Thôn Ba Lòng, xã Ba Tầng, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2068,3200684095,Công ty Trách nhiệm hữu hạn Một thành viên Sỏi Ngọc,"Khóm Tân Kim, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2069,3200684715,Công ty Trách nhiệm hữu hạn Một thành viên Ngọc Hưởng,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2070,3200685839,Công ty TNHH QT Hưng Tiến,"Số 107 Đinh Tiên Hoàng, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2071,3200686303,Công ty TNHH Quốc Đạt Quảng Trị,"Thôn Thanh Liêm, xã Triệu Độ, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2072,3200686624,Công ty TNHH MTV Đức Bảo Hoài An,"Khóm Xuân Phước, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2073,3200686737,Công ty TNHH Phú Đức Hòa,"Đường Trường Chinh, Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2074,3200693205,Công ty TNHH MTV Trần Ngọc Bảo Trâm,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2075,3200694720,Công ty Trách nhiệm hữu hạn My Sang,"Số 09 Trần Phú, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2076,3200702097,Công ty Cổ phần Thái Bình Xanh,"Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2077,3200233751-002,Chi nhánh Công ty Cổ phần Phát triển Viễn thông Bắc Miền Trung - Xí nghiệp Tư vấn - Xây dựng - Dịch,"Tầng 1 số 267 Quốc lộ 9, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2078,3200042147,Công ty Cổ phần Xây dựng Giao thông Quảng Trị,"Số 235 Hàm Nghi, Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2079,3200115109,Công ty Cổ phần Việt Ren,"Số 242 Quốc lộ 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2080,3200131358,Công ty Trách nhiệm hữu hạn Huy Hoàng,"Đường Nguyễn Thị Lý, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2081,3200149267,Công ty Cổ phần Đầu tư và Xây dựng Trường Thịnh,"134 Đường Lê Lợi, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2082,3200148626,Công ty Trách nhiệm hữu hạn Hiệp Lực,"Khu phố 5, phường 1, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
2083,3200698193,Công ty TNHH Nhật Bảo Phát,"Khóm Trung Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2084,3200698316,Công ty TNHH Hạnh Phúc Thịnh,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2085,3200686617,Công ty TNHH Một thành viên Thọ Toàn Phát,"644 Quốc lộ 9, Khu phố 4, phường 4, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2086,3200139036,Công ty Trách nhiệm hữu hạn Một thành viên Phong Phú,"Số 111 Lê Duẩn, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2087,3200126608,Công ty Trách nhiệm hữu hạn Xây dựng Thái Sơn,"Số 96 đường Thành Cổ, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2088,3200011205,Công ty Cổ phần Đầu tư và Xây dựng Hùng Cường,"Số 36 đường Ngô Quyền, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2089,3200136684,Công ty Trách nhiệm hữu hạn Tiến Hưng,"Số 49/9 Lê Quý Đôn, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2090,3200194090,Công ty Cổ phần Triệu Duy,"Số 36/3 đường Ông Ích Khiêm, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2091,3200198514,Công ty Trách nhiệm hữu hạn Một thành viên Quản lý khai thác công trình thủy lợi Quảng Trị,"Khu phố 1, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2092,4200595778,Công ty Cổ phần Sông Cầu,"Thôn Lương Lễ, km 58+59, Quốc lộ 9, xã Tân Hợp, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2093,3200276064,Công ty Trách nhiệm hữu hạn Một thành viên Hợp Quốc,"Số 171 Hàm Nghi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2094,3200284844,Công ty Trách nhiệm hữu hạn Một thành viên Minh Thành,"Số 25 Đại Cồ Việt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2095,3200283576,Công ty Cổ phần Việt Trung,"Thôn Phổ Lại, xã Cam An (hết hiệu lực), huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2096,3200414490,Công ty Trách nhiệm hữu hạn Một thành viên Đại Phát Eqp,"Số 349 Lê Duẫn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
2097,3100550309,Công ty TNHH Phúc Thịnh,"Số 36 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2098,3200198514-002,Chi nhánh Công ty TNHH Một thành viên Quản lý khai thác công trình thủy lợi Quảng Trị - Xí nghiệp TH,"198 Hai Bà Trưng, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2099,3200198514-004,Chi nhánh Công ty TNHH Một thành viên Quản lý khai thác công trình thủy lợi Quảng Trị - Xí nghiệp TH,"khóm chợ huyện, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2100,3200198514-001,Chi nhánh Công ty TNHH Một thành viên Quản lý khai thác công trình thủy lợi Quảng Trị - Xí nghiệp TH,"Khu phố 5, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2101,3200198514-003,Chi nhánh Công ty TNHH MTV QLKTCTTL Quảng Trị - Xí nghiệp Tư vấn Đầu tư và Xây dựng,"Khu phố 1, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2102,3200178437-001,CN Công ty Cổ phần Xây dựng Tổng hợp Quảng Trị,"Khóm 3A, thị trấn khe sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2103,3200487202,Công ty Trách nhiệm hữu hạn Lê Thanh DKT,"Số 232, Quốc lộ 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2104,3200493710,Công ty Trách nhiệm hữu hạn Một thành viên Lộc Loan,"Kiệt 112 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2105,3200492925,Công ty Trách nhiệm hữu hạn Một thành viên Ngọc Việt Châu,"Số 188A đường Hàm Nghi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2106,3200512579,Công ty Cổ phần Gud Thống Nhất Quảng Trị,"Đường 9D, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2107,3200517577,Công ty Cổ phần Xây dựng Tư vấn Viễn Thông,"Số 05 đường Hai Bà Trưng, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2108,3200545415,Công ty Cổ phần Công trình 793,"Số 292 Lê Duẩn, Khu phố 3, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2109,3200569293,Công ty Trách nhiệm hữu hạn Một thành viên Xây dựng Nam Long Hưng,"Số 16 Kiệt 15 đường Lê Thế Tiết, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2110,3200574286,Công ty Trách nhiệm hữu hạn Một thành viên Tổng hợp Hưng Đạt Phát,"Số 02 Kiệt 74 Nguyễn Thái Học, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2111,3200574825,Công ty Trách nhiệm hữu hạn Một thành viên Tân Triều T& P,"Thôn Nam Xuân Đức, xã Tân Thành, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2112,3200599851,Công ty Trách nhiệm hữu hạn Xây dựng và Thương mại Văn Minh M.A.C,"Tầng 2, số 86 Hùng Vương, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2113,3200608457,Công ty Cổ phần Liên Doanh Cảng Quốc Tế Mỹ Thủy,"Số 63, Đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2114,3200615687,Công ty Cổ phần Đầu tư và Xây dựng Hải Đăng,"Số 20 Phù Đổng Thiên Vương, Khu phố 4, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2115,3200619089,Công ty Cổ phần Đầu tư và Xây dựng Lao Bảo,"Khóm Xuân Phước, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2116,3200178437,Công ty Cổ phần Xây dựng Tổng hợp Quảng Trị,"Số 48 đường Ngô Quyền, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2117,3200197101,Công ty Cổ phần Xây dựng Số 6,"Quốc lộ 1A, thị trấn ái Tử, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2118,3200133764,Công ty Trách nhiệm hữu hạn Tiến Lợi,"Đường Hoàng Thị Ái, Khu phố 8, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2119,3200453549,Công ty Cổ phần Xây dựng Nguyên Khang,"28 Lê Phụng Hiểu, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2120,3200233751,Công ty Cổ phần Phát triển Viễn thông Bắc Miền Trung,"Số 267 Quốc Lộ 9, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2121,3200621352,Công ty Trách nhiệm hữu hạn Một thành viên Thương mại và Xây dựng Nam Phong Anh,"Khu phố 7, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2122,3200625565,Công ty TNHH Một thành viên Minh Phát Quảng Trị,"Số 46 Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2123,3200625702,Công ty Trách nhiệm hữu hạn Một thành viên Vĩnh Đường,"Số nhà 300/20, Đường Lê Duẩn, Khu phố 3, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2124,3200626470,Công ty Trách nhiệm hữu hạn Cát Thuận Phong,"20/4 Trương Hoàn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2125,3200630004,Công ty Trách nhiệm hữu hạn Một thành viên Tư vấn và Xây dựng Song Khang,"Kiệt 507 Lê Duẩn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2126,3200198514-005,Chi nhánh Công ty Trách nhiệm hữu hạn Một thành viên Quản lý khai thác công trình thủy lợi Quảng Trị,"Khu phố 1, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
